"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"13.12.2019","10.306,48","10.265,92","10.332,00","10.215,25","","0,46%"
"12.12.2019","10.259,13","10.381,45","10.464,30","10.231,31","","-1,16%"
"11.12.2019","10.379,56","10.299,68","10.410,56","10.292,79","","0,79%"
"10.12.2019","10.297,81","10.289,28","10.336,55","10.273,20","","0,11%"
"09.12.2019","10.286,65","10.267,47","10.319,05","10.260,21","","0,19%"
"06.12.2019","10.267,33","10.397,86","10.409,63","10.261,27","","-1,25%"
"05.12.2019","10.396,98","10.394,58","10.431,42","10.367,86","","0,05%"
"04.12.2019","10.391,35","10.432,50","10.501,93","10.373,14","","-0,38%"
"03.12.2019","10.431,26","10.294,28","10.466,06","10.277,69","","1,36%"
"02.12.2019","10.290,96","10.316,82","10.316,82","10.239,63","","-0,17%"
"29.11.2019","10.308,42","10.242,77","10.315,24","10.210,04","","0,50%"
"28.11.2019","10.257,24","10.221,22","10.260,50","10.221,04","","0,38%"
"27.11.2019","10.218,01","10.278,62","10.283,76","10.208,11","","-0,54%"
"26.11.2019","10.273,54","10.239,12","10.289,81","10.199,94","","0,37%"
"25.11.2019","10.235,87","10.294,52","10.294,52","10.229,57","","-0,54%"
"22.11.2019","10.291,15","10.294,33","10.373,76","10.281,13","","0,00%"
"21.11.2019","10.291,45","10.354,03","10.397,89","10.281,01","","-0,58%"
"20.11.2019","10.351,14","10.348,84","10.408,24","10.313,79","","0,06%"
"19.11.2019","10.345,28","10.337,61","10.370,11","10.285,49","","0,09%"
"18.11.2019","10.336,00","10.285,73","10.358,50","10.215,69","","0,54%"
"15.11.2019","10.280,84","10.328,78","10.331,04","10.250,49","","-0,44%"
"14.11.2019","10.326,04","10.278,42","10.352,99","10.254,06","","0,52%"
"13.11.2019","10.272,92","10.207,18","10.305,96","10.203,22","","0,68%"
"12.11.2019","10.203,47","10.206,13","10.235,30","10.130,58","","0,00%"
"11.11.2019","10.203,15","10.206,99","10.280,38","10.153,30","","0,01%"
"08.11.2019","10.202,14","10.248,20","10.290,84","10.173,83","","-0,41%"
"07.11.2019","10.243,85","10.431,44","10.475,04","10.197,12","","-1,77%"
"06.11.2019","10.428,34","10.400,33","10.458,46","10.372,70","","0,30%"
"05.11.2019","10.396,73","10.613,90","10.616,61","10.371,88","","-2,01%"
"04.11.2019","10.609,75","10.653,37","10.653,89","10.576,08","","-0,42%"
"01.11.2019","10.654,59","10.650,52","10.672,03","10.583,99","","0,07%"
"31.10.2019","10.646,65","10.552,22","10.663,78","10.533,08","","0,92%"
"30.10.2019","10.549,93","10.511,93","10.561,12","10.450,38","","0,37%"
"29.10.2019","10.510,85","10.548,72","10.562,99","10.482,75","","-0,33%"
"28.10.2019","10.545,94","10.628,72","10.651,79","10.529,80","","-0,77%"
"25.10.2019","10.627,43","10.631,57","10.731,84","10.601,95","","-0,01%"
"24.10.2019","10.628,84","10.542,54","10.633,73","10.512,79","","0,88%"
"23.10.2019","10.535,69","10.528,66","10.581,25","10.527,71","","0,09%"
"22.10.2019","10.525,70","10.503,63","10.548,51","10.478,97","","0,26%"
"21.10.2019","10.498,65","10.566,04","10.579,32","10.486,36","","-0,47%"
"18.10.2019","10.547,82","10.560,18","10.577,35","10.518,55","","-0,08%"
"17.10.2019","10.556,16","10.568,68","10.598,42","10.484,12","","-0,09%"
"16.10.2019","10.565,52","10.488,92","10.587,38","10.484,25","","0,75%"
"15.10.2019","10.486,60","10.553,19","10.609,67","10.460,34","","-0,57%"
"14.10.2019","10.546,48","10.553,33","10.591,40","10.473,66","","-0,04%"
"11.10.2019","10.550,47","10.630,68","10.675,36","10.450,75","","-0,72%"
"10.10.2019","10.627,48","10.737,12","10.820,45","10.612,79","","-1,00%"
"09.10.2019","10.735,00","10.755,89","10.795,63","10.684,99","","-0,15%"
"08.10.2019","10.751,58","10.675,46","10.779,79","10.602,51","","0,74%"
"07.10.2019","10.672,59","10.756,51","10.791,41","10.650,58","","-0,74%"
"04.10.2019","10.752,64","10.758,99","10.802,34","10.702,12","","-0,03%"
"03.10.2019","10.756,22","10.722,09","10.857,02","10.693,86","","0,34%"
"02.10.2019","10.719,30","10.574,34","10.759,09","10.539,70","","1,40%"
"01.10.2019","10.571,56","10.524,73","10.632,28","10.429,46","","0,47%"
"30.09.2019","10.522,49","10.663,29","10.687,67","10.468,17","","-1,28%"
"27.09.2019","10.659,15","10.733,13","10.759,17","10.597,03","","-0,65%"
"26.09.2019","10.728,51","10.725,05","10.788,39","10.708,67","","0,06%"
"25.09.2019","10.721,62","10.900,91","10.926,66","10.706,97","","-1,59%"
"24.09.2019","10.894,86","10.835,83","10.929,72","10.776,81","","0,57%"
"23.09.2019","10.833,19","10.755,51","10.869,44","10.720,63","","0,74%"
"20.09.2019","10.753,49","10.637,72","10.759,66","10.626,92","","1,11%"
"19.09.2019","10.635,33","10.586,48","10.673,07","10.550,34","","0,48%"
"18.09.2019","10.584,38","10.647,35","10.709,25","10.518,16","","-0,56%"
"17.09.2019","10.643,55","10.589,44","10.690,80","10.577,96","","0,55%"
"16.09.2019","10.585,42","10.642,78","10.705,49","10.571,75","","0,51%"
"13.09.2019","10.531,38","10.613,00","10.684,62","10.518,06","","-0,74%"
"12.09.2019","10.610,23","10.653,78","10.802,06","10.572,51","","-0,39%"
"11.09.2019","10.651,30","10.566,52","10.664,89","10.562,29","","0,81%"
"10.09.2019","10.565,74","10.675,80","10.688,26","10.557,06","","-0,99%"
"09.09.2019","10.671,53","10.724,08","10.796,09","10.666,75","","-0,43%"
"06.09.2019","10.717,31","10.859,47","10.875,97","10.689,83","","-1,28%"
"05.09.2019","10.855,99","11.094,88","11.100,42","10.799,08","","-2,07%"
"04.09.2019","11.085,01","11.107,52","11.132,43","10.970,76","","-0,19%"
"03.09.2019","11.106,01","10.970,21","11.127,12","10.926,42","","1,20%"
"02.09.2019","10.974,83","10.879,05","10.982,68","10.879,05","","0,91%"
"30.08.2019","10.875,73","10.914,66","10.968,17","10.859,92","","-0,33%"
"29.08.2019","10.911,54","11.028,12","11.115,09","10.856,07","","-0,98%"
"28.08.2019","11.019,90","11.043,83","11.077,82","10.967,46","","-0,17%"
"27.08.2019","11.038,32","10.922,11","11.064,08","10.904,58","","1,08%"
"26.08.2019","10.919,94","10.922,95","11.044,64","10.892,50","","0,85%"
"23.08.2019","10.827,51","10.613,43","10.857,76","10.583,03","","2,13%"
"22.08.2019","10.601,68","10.613,98","10.659,04","10.569,24","","-0,04%"
"21.08.2019","10.606,16","10.638,33","10.650,33","10.562,13","","-0,27%"
"20.08.2019","10.634,73","10.543,87","10.650,08","10.525,71","","0,91%"
"19.08.2019","10.538,90","10.642,72","10.656,12","10.521,42","","-1,09%"
"16.08.2019","10.655,56","10.714,01","10.746,20","10.594,53","","-0,50%"
"15.08.2019","10.709,40","10.651,37","10.740,95","10.596,90","","0,58%"
"14.08.2019","10.647,28","10.574,93","10.707,38","10.492,07","","0,76%"
"13.08.2019","10.567,28","10.666,95","10.845,49","10.454,82","","-0,92%"
"12.08.2019","10.665,39","10.576,96","10.713,92","10.512,64","","0,89%"
"09.08.2019","10.571,47","10.574,77","10.638,47","10.549,17","","0,02%"
"08.08.2019","10.569,59","10.598,78","10.638,19","10.500,38","","-0,25%"
"07.08.2019","10.595,93","10.359,66","10.666,21","10.344,88","","2,33%"
"06.08.2019","10.354,36","10.322,75","10.400,25","10.252,72","","0,39%"
"05.08.2019","10.314,36","9.998,83","10.369,14","9.973,69","","3,21%"
"02.08.2019","9.993,81","9.971,00","10.051,42","9.906,38","","0,27%"
"01.08.2019","9.966,80","9.732,88","9.975,31","9.669,03","","2,43%"
"31.07.2019","9.730,30","9.850,86","9.869,36","9.716,43","","-1,15%"
"30.07.2019","9.843,12","9.836,02","9.866,29","9.796,13","","0,10%"
"29.07.2019","9.833,45","9.764,92","9.846,99","9.758,25","","0,80%"
"26.07.2019","9.755,50","9.722,59","9.800,20","9.716,14","","0,38%"
"25.07.2019","9.718,91","9.797,99","9.856,24","9.697,75","","-0,78%"
"24.07.2019","9.795,13","9.752,02","9.825,87","9.743,92","","0,46%"
"23.07.2019","9.749,97","9.805,84","9.832,87","9.735,62","","-0,52%"
"22.07.2019","9.800,71","9.808,09","9.835,51","9.783,67","","-0,05%"
"19.07.2019","9.805,88","9.948,87","9.996,47","9.775,41","","-1,42%"
"18.07.2019","9.946,74","9.804,33","9.964,75","9.733,57","","1,46%"
"17.07.2019","9.803,79","9.669,00","9.808,63","9.629,99","","1,43%"
"16.07.2019","9.665,28","9.725,93","9.754,99","9.635,24","","-0,59%"
"15.07.2019","9.723,11","9.741,49","9.769,01","9.680,88","","-0,15%"
"12.07.2019","9.737,39","9.643,54","9.750,71","9.642,42","","1,01%"
"11.07.2019","9.640,21","9.751,67","9.802,23","9.629,13","","-1,12%"
"10.07.2019","9.749,24","9.626,67","9.754,02","9.567,67","","1,36%"
"09.07.2019","9.618,30","9.603,37","9.645,33","9.545,74","","0,20%"
"08.07.2019","9.599,47","9.651,38","9.699,13","9.578,11","","-0,45%"
"05.07.2019","9.642,54","9.728,71","9.786,75","9.552,67","","-0,82%"
"04.07.2019","9.722,64","9.762,62","9.775,92","9.692,21","","-0,39%"
"03.07.2019","9.760,82","9.747,87","9.877,93","9.721,14","","0,16%"
"02.07.2019","9.745,51","9.483,06","9.758,14","9.479,67","","2,81%"
"01.07.2019","9.478,98","9.564,29","9.597,69","9.459,34","","-2,02%"
"28.06.2019","9.674,50","9.695,64","9.799,88","9.662,21","","-0,18%"
"27.06.2019","9.691,73","9.697,74","9.714,21","9.629,28","","0,05%"
"26.06.2019","9.686,77","9.793,50","9.797,03","9.643,04","","-1,06%"
"25.06.2019","9.790,89","9.763,62","9.902,34","9.716,34","","0,39%"
"24.06.2019","9.752,47","9.627,28","9.773,59","9.620,27","","1,48%"
"21.06.2019","9.610,48","9.513,93","9.652,57","9.506,08","","1,04%"
"20.06.2019","9.511,86","9.392,31","9.556,00","9.372,72","","1,36%"
"19.06.2019","9.383,90","9.295,50","9.406,16","9.257,63","","1,01%"
"18.06.2019","9.290,12","9.278,60","9.384,67","9.256,62","","0,15%"
"17.06.2019","9.276,24","9.294,33","9.305,54","9.229,30","","-0,13%"
"14.06.2019","9.288,31","9.291,97","9.404,40","9.265,50","","0,00%"
"13.06.2019","9.288,25","9.228,21","9.298,58","9.215,88","","0,74%"
"12.06.2019","9.220,27","9.170,83","9.266,41","9.164,83","","0,57%"
"11.06.2019","9.168,15","9.204,65","9.219,56","9.122,80","","-0,35%"
"10.06.2019","9.200,52","9.230,98","9.243,58","9.183,32","","-0,59%"
"07.06.2019","9.255,43","9.228,14","9.317,36","9.190,46","","0,37%"
"06.06.2019","9.221,34","9.190,83","9.259,57","9.170,18","","0,35%"
"05.06.2019","9.188,86","9.156,29","9.282,50","9.150,25","","0,39%"
"04.06.2019","9.153,59","9.149,06","9.191,56","9.118,71","","0,11%"
"03.06.2019","9.143,52","9.027,57","9.170,57","9.022,20","","1,47%"
"31.05.2019","9.010,78","8.894,80","9.025,60","8.889,63","","1,35%"
"30.05.2019","8.891,10","8.850,50","8.901,75","8.803,90","","0,49%"
"29.05.2019","8.847,88","8.841,99","8.891,66","8.838,89","","0,14%"
"28.05.2019","8.835,49","8.865,25","8.886,05","8.820,59","","-0,34%"
"27.05.2019","8.865,38","8.872,34","8.883,50","8.855,96","","0,03%"
"24.05.2019","8.862,73","8.869,59","8.885,13","8.836,38","","-0,05%"
"23.05.2019","8.867,04","8.796,75","8.900,92","8.793,83","","0,83%"
"22.05.2019","8.793,72","8.799,16","8.821,42","8.785,46","","-0,02%"
"21.05.2019","8.795,56","8.832,88","8.835,00","8.765,60","","-0,39%"
"20.05.2019","8.829,59","8.840,62","8.849,19","8.803,45","","-0,07%"
"17.05.2019","8.835,65","8.855,95","8.907,02","8.818,14","","-0,21%"
"16.05.2019","8.854,55","8.916,07","8.945,16","8.839,17","","-0,63%"
"15.05.2019","8.910,96","8.918,38","8.954,07","8.876,11","","-0,03%"
"14.05.2019","8.913,64","8.942,02","8.965,78","8.894,24","","-0,27%"
"13.05.2019","8.937,94","8.780,58","8.952,22","8.772,83","","1,90%"
"10.05.2019","8.771,00","8.767,33","8.800,70","8.727,53","","0,09%"
"09.05.2019","8.763,05","8.687,10","8.794,02","8.685,72","","0,91%"
"08.05.2019","8.684,42","8.705,61","8.759,44","8.677,79","","-0,20%"
"07.05.2019","8.702,10","8.659,85","8.717,62","8.650,92","","0,56%"
"06.05.2019","8.654,00","8.628,33","8.724,79","8.627,84","","0,49%"
"03.05.2019","8.612,03","8.557,96","8.639,40","8.545,54","","0,68%"
"02.05.2019","8.553,75","8.598,17","8.608,42","8.527,19","","-0,45%"
"01.05.2019","8.592,56","8.644,88","8.670,36","8.574,61","","-0,58%"
"30.04.2019","8.642,98","8.618,88","8.664,08","8.616,36","","0,32%"
"29.04.2019","8.615,47","8.658,16","8.664,94","8.604,61","","-0,42%"
"26.04.2019","8.651,49","8.611,51","8.674,69","8.597,20","","0,50%"
"25.04.2019","8.608,54","8.573,78","8.652,21","8.559,30","","0,44%"
"24.04.2019","8.570,57","8.557,33","8.595,88","8.526,06","","0,18%"
"23.04.2019","8.555,08","8.557,36","8.568,59","8.513,07","","0,00%"
"22.04.2019","8.554,67","8.553,36","8.594,20","8.548,88","","0,09%"
"19.04.2019","8.546,65","8.555,22","8.555,92","8.545,15","","-0,07%"
"18.04.2019","8.552,89","8.521,00","8.571,33","8.506,94","","0,44%"
"17.04.2019","8.515,23","8.568,53","8.574,74","8.513,16","","-0,63%"
"16.04.2019","8.568,86","8.639,97","8.646,45","8.544,18","","-0,78%"
"15.04.2019","8.636,44","8.652,70","8.662,63","8.603,65","","-0,15%"
"12.04.2019","8.649,34","8.685,53","8.701,89","8.649,32","","-0,39%"
"11.04.2019","8.683,11","8.784,80","8.793,67","8.665,76","","-1,13%"
"10.04.2019","8.782,24","8.752,89","8.804,31","8.739,39","","0,37%"
"09.04.2019","8.750,10","8.714,43","8.769,00","8.708,25","","0,44%"
"08.04.2019","8.711,40","8.679,61","8.758,86","8.676,88","","0,41%"
"05.04.2019","8.675,88","8.681,00","8.694,67","8.630,18","","-0,03%"
"04.04.2019","8.678,38","8.657,07","8.696,01","8.605,24","","0,29%"
"03.04.2019","8.653,39","8.690,04","8.694,17","8.646,70","","-0,40%"
"02.04.2019","8.688,44","8.642,70","8.692,52","8.635,66","","0,57%"
"01.04.2019","8.638,91","8.668,48","8.706,39","8.635,28","","-0,36%"
"29.03.2019","8.670,20","8.696,74","8.722,90","8.645,92","","-0,27%"
"28.03.2019","8.693,77","8.810,82","8.830,38","8.683,83","","-1,31%"
"27.03.2019","8.808,92","8.834,74","8.870,95","8.799,30","","-0,27%"
"26.03.2019","8.832,39","8.869,46","8.879,29","8.813,21","","-0,38%"
"25.03.2019","8.866,50","8.823,32","8.887,07","8.807,33","","0,54%"
"22.03.2019","8.819,24","8.771,90","8.829,16","8.754,63","","0,61%"
"21.03.2019","8.765,42","8.786,26","8.826,13","8.731,84","","-0,17%"
"20.03.2019","8.780,68","8.769,90","8.817,00","8.693,48","","0,17%"
"19.03.2019","8.766,12","8.752,08","8.801,37","8.743,74","","0,20%"
"18.03.2019","8.748,82","8.743,62","8.773,61","8.714,94","","0,17%"
"15.03.2019","8.734,36","8.714,78","8.773,20","8.701,60","","0,27%"
"14.03.2019","8.710,69","8.780,90","8.789,88","8.693,51","","-0,77%"
"13.03.2019","8.777,99","8.731,25","8.796,75","8.725,24","","0,58%"
"12.03.2019","8.727,22","8.701,00","8.737,20","8.685,38","","0,40%"
"11.03.2019","8.692,51","8.730,38","8.734,14","8.677,64","","-0,35%"
"08.03.2019","8.722,76","8.633,51","8.742,62","8.629,93","","1,08%"
"07.03.2019","8.629,25","8.632,17","8.652,10","8.596,75","","-0,03%"
"06.03.2019","8.631,84","8.638,96","8.671,59","8.613,39","","-0,07%"
"05.03.2019","8.638,05","8.629,14","8.642,59","8.592,04","","0,09%"
"04.03.2019","8.630,42","8.677,03","8.699,99","8.601,88","","-0,52%"
"01.03.2019","8.675,22","8.790,62","8.808,95","8.652,33","","-1,34%"
"28.02.2019","8.793,24","8.825,73","8.876,75","8.786,42","","-0,37%"
"27.02.2019","8.826,07","8.908,00","8.914,83","8.806,09","","-0,88%"
"26.02.2019","8.904,86","8.871,23","8.913,40","8.864,92","","0,28%"
"25.02.2019","8.879,82","8.925,05","8.940,00","8.866,31","","-0,40%"
"22.02.2019","8.915,08","8.896,33","8.951,18","8.878,10","","0,25%"
"21.02.2019","8.892,89","8.994,83","9.015,05","8.885,16","","-1,15%"
"20.02.2019","8.996,53","9.063,04","9.088,85","8.987,93","","-0,78%"
"19.02.2019","9.067,03","8.978,35","9.073,59","8.967,07","","0,98%"
"18.02.2019","8.978,67","8.948,48","8.988,08","8.941,99","","0,32%"
"15.02.2019","8.949,92","8.894,90","8.960,53","8.886,77","","0,69%"
"14.02.2019","8.888,38","8.828,67","8.905,37","8.828,67","","0,66%"
"13.02.2019","8.830,33","8.880,30","8.913,48","8.820,94","","-0,55%"
"12.02.2019","8.879,36","8.882,10","8.903,80","8.854,45","","-0,07%"
"11.02.2019","8.885,55","8.867,36","8.904,15","8.852,93","","0,25%"
"08.02.2019","8.863,10","8.833,91","8.874,23","8.816,99","","0,30%"
"07.02.2019","8.837,00","8.812,52","8.851,17","8.784,95","","0,28%"
"06.02.2019","8.812,05","8.869,69","8.877,32","8.806,52","","-0,67%"
"05.02.2019","8.871,20","8.850,70","8.883,81","8.839,57","","0,24%"
"04.02.2019","8.850,19","8.891,12","8.899,55","8.828,55","","-0,44%"
"01.02.2019","8.889,65","8.845,98","8.914,43","8.837,27","","0,35%"
"31.01.2019","8.859,00","8.871,02","8.898,77","8.833,84","","-0,05%"
"30.01.2019","8.863,83","8.834,52","8.893,10","8.792,90","","0,39%"
"29.01.2019","8.829,53","8.796,18","8.839,17","8.788,83","","0,42%"
"28.01.2019","8.792,50","8.797,44","8.801,40","8.753,42","","-0,01%"
"25.01.2019","8.793,15","8.690,00","8.796,32","8.671,35","","1,10%"
"24.01.2019","8.697,23","8.716,57","8.734,50","8.678,84","","-0,17%"
"23.01.2019","8.712,27","8.756,08","8.756,08","8.679,42","","-0,43%"
"22.01.2019","8.749,50","8.694,25","8.754,00","8.680,95","","0,53%"
"21.01.2019","8.703,35","8.692,20","8.726,41","8.679,94","","0,19%"
"18.01.2019","8.686,89","8.756,13","8.764,92","8.680,70","","-0,76%"
"17.01.2019","8.753,08","8.739,36","8.775,07","8.735,99","","0,14%"
"16.01.2019","8.740,60","8.722,73","8.751,34","8.711,40","","0,23%"
"15.01.2019","8.720,67","8.741,59","8.753,75","8.695,58","","-0,22%"
"14.01.2019","8.739,58","8.705,34","8.774,53","8.701,02","","0,33%"
"11.01.2019","8.710,75","8.738,05","8.759,15","8.704,66","","-0,25%"
"10.01.2019","8.732,73","8.814,59","8.825,57","8.731,03","","-0,93%"
"09.01.2019","8.814,62","8.810,12","8.824,85","8.744,55","","0,05%"
"08.01.2019","8.810,13","8.828,58","8.843,03","8.766,62","","-0,25%"
"07.01.2019","8.831,90","8.834,51","8.878,44","8.810,54","","0,06%"
"04.01.2019","8.826,38","8.892,07","8.924,98","8.772,95","","-0,79%"
"03.01.2019","8.896,97","8.835,96","8.904,39","8.820,87","","0,94%"
"02.01.2019","8.814,31","8.819,60","8.841,20","8.776,78","","-0,09%"
"01.01.2019","8.822,47","8.822,47","8.822,47","8.822,47","","0,00%"
"31.12.2018","8.822,47","8.807,48","8.835,67","8.786,92","","0,15%"
"28.12.2018","8.809,64","8.757,82","8.811,77","8.749,59","","0,64%"
"27.12.2018","8.753,43","8.726,58","8.786,73","8.718,19","","0,34%"
"26.12.2018","8.724,15","8.751,52","8.810,27","8.709,35","","-0,19%"
"25.12.2018","8.740,69","8.752,10","8.754,38","8.727,11","","-0,17%"
"24.12.2018","8.755,85","8.695,42","8.762,75","8.689,81","","0,94%"
"21.12.2018","8.674,64","8.674,33","8.717,25","8.656,41","","0,01%"
"20.12.2018","8.673,82","8.569,37","8.722,07","8.568,06","","1,25%"
"19.12.2018","8.566,63","8.613,22","8.671,98","8.556,91","","-0,57%"
"18.12.2018","8.615,33","8.591,51","8.626,34","8.586,58","","0,26%"
"17.12.2018","8.593,05","8.546,56","8.611,05","8.527,85","","0,47%"
"14.12.2018","8.553,12","8.542,21","8.568,55","8.513,68","","0,07%"
"13.12.2018","8.547,25","8.571,74","8.579,50","8.534,67","","-0,26%"
"12.12.2018","8.569,39","8.575,94","8.592,98","8.553,12","","-0,05%"
"11.12.2018","8.573,39","8.599,37","8.630,87","8.561,88","","-0,33%"
"10.12.2018","8.601,47","8.604,25","8.640,14","8.581,50","","0,23%"
"07.12.2018","8.581,98","8.523,10","8.597,65","8.514,50","","0,73%"
"06.12.2018","8.519,75","8.486,56","8.567,92","8.483,19","","0,43%"
"05.12.2018","8.483,04","8.470,85","8.498,60","8.445,02","","0,17%"
"04.12.2018","8.468,79","8.472,56","8.500,34","8.452,23","","-0,04%"
"03.12.2018","8.471,80","8.513,98","8.519,06","8.462,07","","-0,40%"
"30.11.2018","8.505,49","8.501,42","8.514,03","8.462,16","","0,09%"
"29.11.2018","8.497,42","8.492,64","8.537,89","8.483,95","","0,06%"
"28.11.2018","8.491,97","8.445,03","8.529,93","8.420,19","","0,54%"
"27.11.2018","8.446,35","8.483,50","8.516,75","8.423,56","","-0,44%"
"26.11.2018","8.483,47","8.508,39","8.523,23","8.478,75","","-0,19%"
"23.11.2018","8.499,34","8.506,76","8.530,79","8.479,88","","-0,11%"
"22.11.2018","8.508,62","8.494,67","8.529,25","8.486,99","","0,19%"
"21.11.2018","8.492,64","8.487,02","8.526,11","8.471,11","","0,09%"
"20.11.2018","8.484,94","8.493,06","8.529,48","8.468,42","","-0,16%"
"19.11.2018","8.498,12","8.482,33","8.510,40","8.461,19","","0,28%"
"16.11.2018","8.474,42","8.419,81","8.502,01","8.417,03","","0,65%"
"15.11.2018","8.419,92","8.417,50","8.440,25","8.381,15","","0,04%"
"14.11.2018","8.416,36","8.360,87","8.454,66","8.325,34","","0,65%"
"13.11.2018","8.362,05","8.360,33","8.393,74","8.325,09","","0,01%"
"12.11.2018","8.360,82","8.418,26","8.432,97","8.358,80","","-0,64%"
"09.11.2018","8.414,85","8.482,71","8.492,61","8.393,43","","-0,82%"
"08.11.2018","8.484,30","8.490,07","8.512,58","8.467,19","","-0,04%"
"07.11.2018","8.487,80","8.491,15","8.550,49","8.467,35","","0,00%"
"06.11.2018","8.487,72","8.534,06","8.556,67","8.467,85","","-0,50%"
"05.11.2018","8.530,31","8.500,59","8.555,74","8.492,26","","0,41%"
"02.11.2018","8.495,48","8.541,76","8.548,52","8.473,05","","-0,50%"
"01.11.2018","8.538,12","8.473,58","8.569,89","8.473,58","","0,76%"
"31.10.2018","8.473,46","8.524,46","8.529,40","8.456,31","","-0,57%"
"30.10.2018","8.521,90","8.560,67","8.569,38","8.493,17","","-0,44%"
"29.10.2018","8.559,38","8.571,28","8.590,01","8.525,97","","-0,07%"
"26.10.2018","8.565,40","8.562,50","8.638,10","8.545,48","","0,03%"
"25.10.2018","8.562,70","8.569,42","8.610,19","8.533,86","","-0,01%"
"24.10.2018","8.563,51","8.541,00","8.569,07","8.509,84","","0,31%"
"23.10.2018","8.537,42","8.489,66","8.601,52","8.485,49","","0,55%"
"22.10.2018","8.490,97","8.481,25","8.527,54","8.474,95","","-0,08%"
"19.10.2018","8.498,00","8.502,73","8.530,98","8.480,35","","-0,07%"
"18.10.2018","8.503,76","8.472,05","8.539,14","8.457,18","","0,43%"
"17.10.2018","8.467,55","8.461,77","8.521,72","8.450,18","","0,05%"
"16.10.2018","8.463,26","8.485,41","8.520,89","8.455,80","","-0,27%"
"15.10.2018","8.486,47","8.427,14","8.542,80","8.426,80","","0,66%"
"12.10.2018","8.431,07","8.437,27","8.466,60","8.400,68","","-0,05%"
"11.10.2018","8.435,51","8.274,64","8.453,01","8.254,78","","1,96%"
"10.10.2018","8.272,95","8.236,19","8.275,80","8.207,36","","0,46%"
"09.10.2018","8.235,44","8.239,77","8.256,55","8.195,38","","0,02%"
"08.10.2018","8.233,76","8.265,42","8.279,24","8.203,08","","-0,34%"
"05.10.2018","8.262,17","8.238,47","8.284,97","8.221,92","","0,27%"
"04.10.2018","8.240,28","8.224,42","8.291,44","8.213,50","","0,19%"
"03.10.2018","8.224,56","8.265,90","8.302,84","8.220,01","","-0,48%"
"02.10.2018","8.263,92","8.168,44","8.302,02","8.164,11","","1,23%"
"01.10.2018","8.163,39","8.191,41","8.194,23","8.139,21","","-0,30%"
"28.09.2018","8.188,29","8.150,96","8.201,40","8.129,67","","0,47%"
"27.09.2018","8.149,76","8.218,43","8.242,02","8.144,18","","-0,81%"
"26.09.2018","8.216,22","8.246,27","8.268,85","8.189,19","","-0,39%"
"25.09.2018","8.248,59","8.223,09","8.269,45","8.218,02","","0,34%"
"24.09.2018","8.220,67","8.196,60","8.259,27","8.188,99","","-0,06%"
"21.09.2018","8.225,40","8.267,56","8.287,68","8.171,70","","-0,52%"
"20.09.2018","8.268,00","8.245,91","8.275,66","8.236,97","","0,28%"
"19.09.2018","8.245,25","8.218,11","8.268,74","8.217,91","","0,28%"
"18.09.2018","8.222,54","8.236,44","8.267,29","8.207,50","","-0,18%"
"17.09.2018","8.237,08","8.197,50","8.265,33","8.196,06","","0,46%"
"14.09.2018","8.199,59","8.222,92","8.280,92","8.195,60","","-0,29%"
"13.09.2018","8.223,56","8.283,79","8.289,84","8.216,24","","-0,62%"
"12.09.2018","8.275,25","8.241,04","8.296,03","8.198,63","","0,48%"
"11.09.2018","8.235,85","8.199,26","8.248,42","8.162,43","","0,46%"
"10.09.2018","8.198,42","8.178,15","8.220,33","8.172,61","","0,17%"
"07.09.2018","8.184,13","8.201,03","8.229,95","8.169,49","","-0,24%"
"06.09.2018","8.203,59","8.177,15","8.246,94","8.174,69","","0,36%"
"05.09.2018","8.174,40","8.156,30","8.187,33","8.151,10","","0,25%"
"04.09.2018","8.153,86","8.194,90","8.200,08","8.143,02","","-0,50%"
"03.09.2018","8.195,15","8.203,33","8.218,40","8.172,73","","-0,12%"
"31.08.2018","8.205,25","8.213,92","8.261,16","8.187,07","","-0,09%"
"30.08.2018","8.212,55","8.231,58","8.249,60","8.187,07","","-0,23%"
"29.08.2018","8.231,14","8.174,81","8.240,85","8.172,36","","0,73%"
"28.08.2018","8.171,15","8.256,92","8.266,89","8.159,65","","-1,03%"
"27.08.2018","8.256,10","8.212,11","8.266,61","8.192,58","","0,57%"
"24.08.2018","8.209,00","8.153,60","8.236,88","8.139,85","","0,70%"
"23.08.2018","8.152,27","8.182,99","8.206,12","8.140,99","","-0,33%"
"22.08.2018","8.179,35","8.188,78","8.222,52","8.161,36","","-0,14%"
"21.08.2018","8.190,41","8.165,73","8.200,00","8.134,81","","0,32%"
"20.08.2018","8.164,32","8.140,60","8.169,06","8.117,48","","0,20%"
"17.08.2018","8.148,26","8.078,40","8.152,73","8.066,77","","0,83%"
"16.08.2018","8.081,15","8.155,19","8.163,23","8.050,01","","-0,81%"
"15.08.2018","8.147,50","8.221,33","8.226,28","8.136,76","","-0,88%"
"14.08.2018","8.220,00","8.229,44","8.252,08","8.207,00","","-0,07%"
"13.08.2018","8.225,67","8.295,94","8.324,93","8.212,66","","-0,82%"
"10.08.2018","8.293,95","8.271,18","8.333,33","8.264,36","","0,30%"
"09.08.2018","8.269,41","8.297,58","8.307,15","8.260,95","","-0,32%"
"08.08.2018","8.295,90","8.268,34","8.301,58","8.251,30","","0,27%"
