"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"23.08.2023","2.588,09","2.571,04","2.606,00","2.569,66","","0,69%"
"22.08.2023","2.570,39","2.567,01","2.577,52","2.559,59","","0,21%"
"21.08.2023","2.564,94","2.559,91","2.569,84","2.551,58","","0,25%"
"18.08.2023","2.558,55","2.557,22","2.571,23","2.555,45","","0,08%"
"17.08.2023","2.556,51","2.560,80","2.571,00","2.549,48","","-0,09%"
"16.08.2023","2.558,74","2.567,40","2.576,75","2.559,26","","-0,30%"
"15.08.2023","2.566,46","2.567,32","2.577,64","2.556,30","","0,01%"
"14.08.2023","2.566,10","2.571,30","2.579,07","2.563,50","","-0,20%"
"11.08.2023","2.571,12","2.571,53","2.584,05","2.569,12","","0,00%"
"10.08.2023","2.571,00","2.568,94","2.583,15","2.563,84","","0,12%"
"09.08.2023","2.568,04","2.584,51","2.592,37","2.568,20","","-0,57%"
"08.08.2023","2.582,76","2.589,16","2.604,55","2.581,22","","-0,17%"
"07.08.2023","2.587,10","2.598,11","2.603,86","2.583,39","","-0,41%"
"04.08.2023","2.597,69","2.582,66","2.601,45","2.578,61","","0,63%"
"03.08.2023","2.581,47","2.582,55","2.592,74","2.578,00","","0,00%"
"02.08.2023","2.581,49","2.582,34","2.601,68","2.577,13","","0,02%"
"01.08.2023","2.581,07","2.591,86","2.597,84","2.580,39","","-0,39%"
"31.07.2023","2.591,10","2.592,88","2.599,81","2.581,89","","-0,21%"
"28.07.2023","2.596,53","2.573,20","2.599,01","2.569,03","","1,00%"
"27.07.2023","2.570,94","2.605,22","2.611,04","2.562,86","","-1,27%"
"26.07.2023","2.604,05","2.588,39","2.613,04","2.586,78","","0,65%"
"25.07.2023","2.587,30","2.573,45","2.593,01","2.572,43","","0,60%"
"24.07.2023","2.571,89","2.593,07","2.596,77","2.572,36","","-0,81%"
"21.07.2023","2.592,94","2.595,48","2.600,02","2.582,90","","-0,06%"
"20.07.2023","2.594,41","2.602,06","2.611,76","2.590,17","","-0,25%"
"19.07.2023","2.601,00","2.605,25","2.610,36","2.596,28","","-0,14%"
"18.07.2023","2.604,53","2.581,75","2.616,03","2.578,50","","0,91%"
"17.07.2023","2.581,06","2.583,96","2.591,40","2.567,61","","-0,10%"
"14.07.2023","2.583,63","2.571,41","2.590,83","2.563,18","","0,55%"
"13.07.2023","2.569,55","2.579,94","2.586,51","2.565,92","","-0,40%"
"12.07.2023","2.579,83","2.556,28","2.584,70","2.554,80","","0,95%"
"11.07.2023","2.555,67","2.556,83","2.572,99","2.553,13","","0,00%"
"10.07.2023","2.555,76","2.555,67","2.560,55","2.543,26","","0,03%"
"07.07.2023","2.555,10","2.554,69","2.573,41","2.552,30","","0,05%"
"06.07.2023","2.553,89","2.543,70","2.562,90","2.534,75","","0,43%"
"05.07.2023","2.542,86","2.546,33","2.564,71","2.542,91","","-0,10%"
"04.07.2023","2.545,35","2.546,26","2.555,89","2.543,06","","0,01%"
"03.07.2023","2.545,18","2.542,42","2.555,86","2.532,95","","0,17%"
"30.06.2023","2.540,77","2.528,49","2.544,01","2.520,28","","0,53%"
"29.06.2023","2.527,50","2.528,81","2.535,57","2.514,14","","-0,01%"
"28.06.2023","2.527,83","2.524,68","2.535,95","2.519,49","","0,18%"
"27.06.2023","2.523,25","2.530,07","2.543,73","2.518,12","","-0,16%"
"26.06.2023","2.527,34","2.533,36","2.546,15","2.526,38","","-0,16%"
"23.06.2023","2.531,27","2.516,10","2.558,47","2.514,73","","0,69%"
"22.06.2023","2.513,88","2.544,02","2.546,93","2.514,76","","-1,16%"
"21.06.2023","2.543,41","2.562,73","2.565,02","2.537,12","","-0,72%"
"20.06.2023","2.561,90","2.577,28","2.587,01","2.557,02","","-0,54%"
"19.06.2023","2.575,72","2.585,15","2.587,45","2.569,94","","-0,28%"
"16.06.2023","2.582,84","2.588,47","2.602,11","2.578,48","","-0,20%"
"15.06.2023","2.588,06","2.587,80","2.598,28","2.567,39","","0,03%"
"14.06.2023","2.587,28","2.588,55","2.607,64","2.584,57","","0,00%"
"13.06.2023","2.587,36","2.617,65","2.626,85","2.581,25","","-1,12%"
"12.06.2023","2.616,54","2.616,06","2.623,20","2.602,18","","0,03%"
"09.06.2023","2.615,63","2.628,65","2.633,59","2.609,88","","-0,44%"
"08.06.2023","2.627,16","2.594,03","2.633,80","2.593,28","","1,31%"
"07.06.2023","2.593,10","2.632,06","2.638,22","2.593,42","","-1,42%"
"06.06.2023","2.630,41","2.638,25","2.643,24","2.622,02","","-0,26%"
"05.06.2023","2.637,16","2.616,58","2.639,89","2.603,09","","0,88%"
"02.06.2023","2.614,25","2.660,38","2.664,04","2.614,93","","-1,67%"
"01.06.2023","2.658,69","2.662,66","2.672,61","2.652,80","","-0,13%"
"31.05.2023","2.662,16","2.664,60","2.690,62","2.662,75","","-0,09%"
"30.05.2023","2.664,48","2.641,05","2.670,14","2.627,98","","0,94%"
"29.05.2023","2.639,74","2.647,87","2.653,60","2.638,76","","-0,37%"
"26.05.2023","2.649,45","2.648,16","2.667,57","2.642,20","","0,10%"
"25.05.2023","2.646,93","2.661,05","2.671,71","2.637,50","","-0,47%"
"24.05.2023","2.659,56","2.668,29","2.688,55","2.660,36","","-0,25%"
"23.05.2023","2.666,29","2.663,18","2.672,18","2.642,25","","0,15%"
"22.05.2023","2.662,37","2.669,83","2.675,48","2.658,43","","-0,25%"
"19.05.2023","2.669,08","2.642,25","2.681,43","2.640,27","","1,03%"
"18.05.2023","2.641,77","2.665,46","2.673,80","2.632,48","","-0,88%"
"17.05.2023","2.665,17","2.681,75","2.691,43","2.662,02","","-0,60%"
"16.05.2023","2.681,24","2.714,90","2.722,23","2.673,51","","-1,23%"
"15.05.2023","2.714,76","2.728,17","2.735,69","2.713,16","","-0,34%"
"12.05.2023","2.723,91","2.719,11","2.734,23","2.699,61","","0,20%"
"11.05.2023","2.718,57","2.714,42","2.739,76","2.710,57","","0,17%"
"10.05.2023","2.714,09","2.723,67","2.733,65","2.702,25","","-0,34%"
"09.05.2023","2.723,33","2.705,45","2.727,43","2.700,58","","0,69%"
"08.05.2023","2.704,74","2.699,27","2.711,16","2.689,21","","0,23%"
"05.05.2023","2.698,59","2.776,47","2.778,69","2.689,36","","-2,77%"
"04.05.2023","2.775,48","2.773,98","2.823,21","2.761,86","","0,08%"
"03.05.2023","2.773,18","2.746,80","2.778,22","2.736,25","","0,97%"
"02.05.2023","2.746,41","2.686,40","2.751,47","2.681,77","","2,27%"
"01.05.2023","2.685,51","2.695,40","2.720,29","2.679,47","","-0,38%"
"28.04.2023","2.695,64","2.701,79","2.714,61","2.690,82","","-0,20%"
"27.04.2023","2.701,11","2.711,32","2.731,49","2.689,95","","-0,47%"
"26.04.2023","2.713,87","2.720,73","2.736,78","2.701,77","","-0,18%"
"25.04.2023","2.718,79","2.694,27","2.733,82","2.686,48","","0,93%"
"24.04.2023","2.693,76","2.685,81","2.696,16","2.675,41","","0,34%"
"21.04.2023","2.684,65","2.698,63","2.705,08","2.672,09","","-0,50%"
"20.04.2023","2.698,02","2.684,25","2.711,63","2.680,03","","0,52%"
"19.04.2023","2.683,95","2.685,28","2.688,99","2.647,99","","-0,02%"
"18.04.2023","2.684,58","2.669,81","2.692,70","2.666,88","","0,59%"
"17.04.2023","2.668,81","2.678,03","2.689,79","2.658,70","","-0,31%"
"14.04.2023","2.677,13","2.720,84","2.727,90","2.665,97","","-1,59%"
"13.04.2023","2.720,45","2.708,25","2.739,93","2.704,94","","0,48%"
"12.04.2023","2.707,45","2.700,91","2.726,20","2.695,10","","0,28%"
"11.04.2023","2.700,00","2.689,16","2.711,13","2.686,59","","0,31%"
"10.04.2023","2.691,61","2.715,92","2.717,30","2.682,95","","-0,76%"
"07.04.2023","2.712,23","2.709,21","2.718,89","2.707,29","","0,12%"
"06.04.2023","2.708,96","2.721,19","2.723,73","2.699,56","","-0,42%"
"05.04.2023","2.720,51","2.715,90","2.733,23","2.704,42","","0,21%"
"04.04.2023","2.714,79","2.667,83","2.726,75","2.655,92","","1,83%"
"03.04.2023","2.666,03","2.661,80","2.676,42","2.635,68","","0,20%"
"31.03.2023","2.660,68","2.678,23","2.691,76","2.661,00","","-0,62%"
"30.03.2023","2.677,30","2.661,91","2.685,50","2.655,49","","0,58%"
"29.03.2023","2.661,86","2.684,39","2.686,00","2.660,32","","-0,81%"
"28.03.2023","2.683,60","2.675,56","2.689,70","2.660,87","","0,34%"
"27.03.2023","2.674,48","2.717,50","2.720,20","2.661,61","","-1,61%"
"24.03.2023","2.718,27","2.734,29","2.765,19","2.713,44","","-0,49%"
"23.03.2023","2.731,78","2.705,63","2.747,29","2.687,93","","1,08%"
"22.03.2023","2.702,46","2.660,23","2.710,80","2.651,68","","1,61%"
"21.03.2023","2.659,74","2.703,98","2.716,16","2.655,09","","-1,57%"
"20.03.2023","2.702,17","2.730,15","2.759,06","2.687,00","","-0,97%"
"17.03.2023","2.728,75","2.634,42","2.732,45","2.631,96","","3,61%"
"16.03.2023","2.633,57","2.639,56","2.663,00","2.621,40","","-0,20%"
"15.03.2023","2.638,89","2.603,90","2.674,72","2.583,36","","1,29%"
"14.03.2023","2.605,33","2.626,40","2.630,02","2.590,29","","-0,80%"
"13.03.2023","2.626,33","2.581,73","2.631,75","2.572,29","","1,68%"
"10.03.2023","2.582,91","2.532,46","2.586,95","2.529,07","","2,04%"
"09.03.2023","2.531,29","2.504,90","2.535,31","2.500,64","","1,10%"
"08.03.2023","2.503,72","2.493,89","2.513,32","2.490,71","","0,43%"
"07.03.2023","2.493,00","2.514,06","2.521,04","2.492,13","","-0,84%"
"06.03.2023","2.514,19","2.522,26","2.526,03","2.512,32","","-0,29%"
"03.03.2023","2.521,49","2.495,52","2.523,92","2.494,20","","1,08%"
"02.03.2023","2.494,55","2.495,39","2.504,49","2.491,48","","-0,01%"
"01.03.2023","2.494,70","2.493,79","2.511,67","2.489,77","","0,08%"
"28.02.2023","2.492,63","2.465,51","2.495,41","2.451,56","","1,14%"
"27.02.2023","2.464,54","2.465,27","2.470,98","2.457,73","","0,00%"
"24.02.2023","2.464,55","2.467,80","2.478,74","2.462,48","","-0,08%"
"23.02.2023","2.466,57","2.475,99","2.480,74","2.462,07","","-0,36%"
"22.02.2023","2.475,40","2.485,21","2.495,72","2.472,36","","-0,36%"
"21.02.2023","2.484,33","2.477,48","2.490,04","2.462,28","","0,32%"
"20.02.2023","2.476,52","2.481,73","2.488,23","2.475,00","","-0,14%"
"17.02.2023","2.480,03","2.470,26","2.485,20","2.457,68","","0,45%"
"16.02.2023","2.468,95","2.458,31","2.478,40","2.453,61","","0,49%"
"15.02.2023","2.456,85","2.473,77","2.483,48","2.453,02","","-0,60%"
"14.02.2023","2.471,74","2.471,00","2.488,40","2.465,00","","0,06%"
"13.02.2023","2.470,33","2.488,95","2.495,64","2.467,44","","-0,70%"
"10.02.2023","2.487,79","2.504,39","2.514,87","2.479,61","","-0,61%"
"09.02.2023","2.502,97","2.521,57","2.529,28","2.501,74","","-0,72%"
"08.02.2023","2.521,07","2.509,71","2.525,74","2.505,73","","0,50%"
"07.02.2023","2.508,55","2.512,01","2.528,90","2.502,42","","-0,13%"
"06.02.2023","2.511,91","2.498,32","2.525,21","2.495,71","","0,51%"
"03.02.2023","2.499,05","2.546,68","2.561,71","2.491,95","","-1,85%"
"02.02.2023","2.546,25","2.590,64","2.603,68","2.544,55","","-1,69%"
"01.02.2023","2.590,14","2.565,97","2.597,44","2.557,70","","1,01%"
"31.01.2023","2.564,13","2.574,33","2.584,18","2.557,37","","-0,35%"
"30.01.2023","2.573,06","2.566,75","2.577,39","2.561,03","","0,31%"
"27.01.2023","2.565,08","2.570,92","2.577,39","2.554,76","","-0,16%"
"26.01.2023","2.569,26","2.607,99","2.612,03","2.564,25","","-1,40%"
"25.01.2023","2.605,69","2.589,29","2.607,81","2.566,98","","0,67%"
"24.01.2023","2.588,31","2.578,86","2.595,17","2.569,18","","0,33%"
"23.01.2023","2.579,88","2.579,32","2.587,65","2.561,25","","0,08%"
"20.01.2023","2.577,77","2.601,11","2.605,20","2.576,67","","-0,86%"
"19.01.2023","2.600,19","2.569,92","2.604,41","2.567,33","","1,22%"
"18.01.2023","2.568,92","2.555,31","2.577,78","2.537,35","","0,56%"
"17.01.2023","2.554,74","2.572,13","2.573,66","2.549,22","","-0,65%"
"16.01.2023","2.571,51","2.573,09","2.576,68","2.560,07","","-0,03%"
"13.01.2023","2.572,31","2.531,94","2.575,49","2.531,82","","1,62%"
"12.01.2023","2.531,18","2.518,14","2.541,44","2.510,83","","0,61%"
"11.01.2023","2.515,71","2.516,12","2.533,29","2.507,06","","0,02%"
"10.01.2023","2.515,16","2.505,80","2.522,41","2.502,00","","0,37%"
"09.01.2023","2.505,79","2.508,74","2.521,07","2.498,80","","-0,08%"
"06.01.2023","2.507,86","2.488,42","2.519,40","2.482,88","","0,83%"
"05.01.2023","2.487,22","2.500,92","2.508,99","2.476,69","","-0,52%"
"04.01.2023","2.500,30","2.516,31","2.535,55","2.494,06","","-0,59%"
"03.01.2023","2.515,24","2.475,73","2.520,10","2.474,00","","1,62%"
"02.01.2023","2.475,11","2.472,65","2.478,23","2.466,70","","0,13%"
"30.12.2022","2.471,88","2.458,83","2.473,19","2.452,33","","0,58%"
"29.12.2022","2.457,73","2.457,21","2.467,04","2.451,41","","0,13%"
"28.12.2022","2.454,45","2.452,53","2.457,20","2.433,18","","0,14%"
"27.12.2022","2.450,90","2.442,65","2.472,24","2.435,95","","0,38%"
"26.12.2022","2.441,70","2.447,47","2.448,67","2.441,02","","-0,13%"
"23.12.2022","2.444,83","2.444,83","2.450,70","2.437,66","","0,13%"
"22.12.2022","2.441,67","2.469,35","2.480,58","2.439,61","","-1,09%"
"21.12.2022","2.468,65","2.473,74","2.481,14","2.465,90","","-0,16%"
"20.12.2022","2.472,61","2.440,21","2.483,17","2.434,14","","1,43%"
"19.12.2022","2.437,80","2.451,83","2.455,17","2.436,50","","-0,72%"
"16.12.2022","2.455,51","2.430,36","2.457,44","2.422,59","","1,18%"
"15.12.2022","2.426,96","2.448,89","2.450,67","2.404,43","","-0,85%"
"14.12.2022","2.447,76","2.453,86","2.460,26","2.440,05","","-0,18%"
"13.12.2022","2.452,13","2.429,10","2.470,86","2.420,43","","0,98%"
"12.12.2022","2.428,22","2.450,08","2.454,22","2.423,45","","-0,99%"
"09.12.2022","2.452,39","2.432,72","2.461,70","2.430,13","","0,85%"
"08.12.2022","2.431,62","2.438,67","2.442,91","2.424,71","","-0,26%"
"07.12.2022","2.437,88","2.415,85","2.444,27","2.414,46","","1,00%"
"06.12.2022","2.413,69","2.402,20","2.427,01","2.399,30","","0,46%"
"05.12.2022","2.402,66","2.420,94","2.427,37","2.393,30","","-0,77%"
"02.12.2022","2.421,28","2.422,16","2.424,99","2.398,04","","-0,01%"
"01.12.2022","2.421,47","2.372,49","2.426,39","2.371,05","","2,15%"
"30.11.2022","2.370,52","2.376,03","2.386,85","2.364,46","","-0,22%"
"29.11.2022","2.375,63","2.350,58","2.390,96","2.346,56","","1,11%"
"28.11.2022","2.349,52","2.353,20","2.370,53","2.339,94","","0,01%"
"25.11.2022","2.349,19","2.340,99","2.352,68","2.334,65","","0,37%"
"24.11.2022","2.340,59","2.336,30","2.349,41","2.335,01","","0,23%"
"23.11.2022","2.335,31","2.328,86","2.343,08","2.319,74","","0,36%"
"22.11.2022","2.326,82","2.337,44","2.344,41","2.324,32","","-0,40%"
"21.11.2022","2.336,27","2.342,50","2.347,69","2.332,82","","-0,24%"
"18.11.2022","2.341,85","2.346,29","2.356,75","2.338,38","","-0,17%"
"17.11.2022","2.345,83","2.364,16","2.366,69","2.344,00","","-0,76%"
"16.11.2022","2.363,68","2.362,27","2.369,94","2.350,47","","0,07%"
"15.11.2022","2.361,95","2.356,96","2.378,21","2.349,17","","0,31%"
"14.11.2022","2.354,58","2.347,74","2.360,01","2.330,56","","0,32%"
"11.11.2022","2.347,15","2.338,46","2.350,23","2.332,31","","0,43%"
"10.11.2022","2.337,03","2.308,84","2.345,25","2.304,03","","1,26%"
"09.11.2022","2.307,90","2.300,04","2.311,52","2.291,46","","0,38%"
"08.11.2022","2.299,16","2.261,73","2.305,01","2.249,26","","1,69%"
"07.11.2022","2.261,05","2.277,02","2.277,07","2.255,89","","-0,20%"
"04.11.2022","2.265,48","2.238,22","2.267,65","2.236,21","","1,26%"
"03.11.2022","2.237,24","2.242,36","2.247,89","2.228,47","","-0,21%"
"02.11.2022","2.241,89","2.246,05","2.263,81","2.240,14","","-0,16%"
"01.11.2022","2.245,42","2.225,27","2.250,27","2.220,08","","0,94%"
"31.10.2022","2.224,51","2.236,61","2.243,15","2.222,81","","-0,52%"
"28.10.2022","2.236,04","2.256,08","2.257,66","2.231,74","","-0,82%"
"27.10.2022","2.254,44","2.256,17","2.266,48","2.242,52","","-0,04%"
"26.10.2022","2.255,23","2.248,94","2.276,49","2.247,68","","0,30%"
"25.10.2022","2.248,54","2.260,13","2.265,93","2.247,42","","-0,54%"
"24.10.2022","2.260,68","2.262,46","2.276,22","2.255,88","","0,06%"
"21.10.2022","2.259,39","2.241,11","2.263,65","2.230,71","","0,88%"
"20.10.2022","2.239,64","2.241,95","2.253,44","2.236,17","","-0,09%"
"19.10.2022","2.241,70","2.270,20","2.271,75","2.240,76","","-1,20%"
"18.10.2022","2.268,95","2.262,69","2.278,93","2.261,61","","0,28%"
"17.10.2022","2.262,63","2.278,74","2.297,85","2.259,26","","-0,82%"
"14.10.2022","2.281,28","2.291,58","2.294,75","2.274,79","","-0,42%"
"13.10.2022","2.290,91","2.310,31","2.325,37","2.283,29","","-0,84%"
"12.10.2022","2.310,29","2.296,85","2.315,59","2.292,63","","0,58%"
"11.10.2022","2.297,02","2.297,86","2.312,63","2.296,11","","-0,05%"
"10.10.2022","2.298,19","2.327,27","2.337,11","2.288,16","","-1,23%"
"07.10.2022","2.326,76","2.351,00","2.355,60","2.319,91","","-1,03%"
"06.10.2022","2.351,00","2.335,85","2.358,15","2.333,75","","0,68%"
"05.10.2022","2.335,20","2.331,38","2.340,84","2.313,26","","0,16%"
"04.10.2022","2.331,36","2.314,48","2.344,10","2.308,70","","0,73%"
"03.10.2022","2.314,36","2.293,00","2.319,20","2.278,29","","0,85%"
"30.09.2022","2.294,83","2.270,63","2.299,56","2.269,76","","1,07%"
"29.09.2022","2.270,63","2.256,78","2.279,93","2.247,42","","0,58%"
"28.09.2022","2.257,45","2.234,07","2.266,78","2.225,36","","1,06%"
"27.09.2022","2.233,74","2.227,23","2.247,05","2.225,84","","0,35%"
"26.09.2022","2.225,94","2.232,80","2.254,62","2.213,06","","-0,33%"
"23.09.2022","2.233,34","2.252,72","2.258,75","2.219,51","","-0,86%"
"22.09.2022","2.252,72","2.253,05","2.262,61","2.234,32","","0,01%"
"21.09.2022","2.252,55","2.223,94","2.258,12","2.220,86","","1,25%"
"20.09.2022","2.224,77","2.220,19","2.226,29","2.212,02","","0,21%"
"19.09.2022","2.220,02","2.222,32","2.226,73","2.208,42","","-0,04%"
"16.09.2022","2.220,85","2.201,45","2.229,61","2.195,68","","0,89%"
"15.09.2022","2.201,29","2.234,09","2.235,65","2.191,83","","-1,46%"
"14.09.2022","2.233,92","2.239,58","2.250,10","2.230,50","","-0,29%"
"13.09.2022","2.240,47","2.239,25","2.250,53","2.219,14","","0,05%"
"12.09.2022","2.239,25","2.234,81","2.252,93","2.229,60","","0,16%"
"09.09.2022","2.235,77","2.236,06","2.249,29","2.231,22","","0,01%"
"08.09.2022","2.235,55","2.253,27","2.265,61","2.233,02","","-0,79%"
"07.09.2022","2.253,24","2.237,74","2.257,75","2.229,34","","0,71%"
"06.09.2022","2.237,40","2.245,05","2.261,40","2.231,52","","-0,34%"
"05.09.2022","2.245,05","2.246,78","2.255,73","2.242,76","","-0,13%"
"02.09.2022","2.247,96","2.232,09","2.251,88","2.228,44","","0,70%"
"01.09.2022","2.232,28","2.245,09","2.250,63","2.224,01","","-0,55%"
"31.08.2022","2.244,57","2.256,54","2.261,85","2.239,76","","-0,51%"
"30.08.2022","2.256,00","2.258,73","2.263,34","2.246,32","","-0,16%"
"29.08.2022","2.259,61","2.262,95","2.268,19","2.246,19","","-0,17%"
"26.08.2022","2.263,43","2.272,19","2.276,85","2.252,20","","-0,38%"
"25.08.2022","2.272,03","2.269,76","2.280,02","2.265,70","","0,09%"
"24.08.2022","2.269,94","2.261,75","2.275,62","2.260,36","","0,35%"
"23.08.2022","2.261,93","2.266,47","2.273,71","2.253,54","","-0,21%"
"22.08.2022","2.266,64","2.271,65","2.271,85","2.243,39","","-0,03%"
"19.08.2022","2.267,27","2.276,86","2.282,57","2.266,61","","-0,40%"
"18.08.2022","2.276,33","2.274,43","2.285,37","2.270,77","","0,08%"
"17.08.2022","2.274,61","2.280,36","2.290,51","2.271,52","","-0,24%"
"16.08.2022","2.280,18","2.295,80","2.300,36","2.277,77","","-0,70%"
"15.08.2022","2.296,25","2.300,67","2.305,65","2.286,27","","-0,22%"
"12.08.2022","2.301,40","2.284,14","2.302,29","2.275,52","","0,80%"
"11.08.2022","2.283,07","2.288,43","2.296,05","2.276,72","","-0,25%"
"10.08.2022","2.288,79","2.312,01","2.320,84","2.284,48","","-0,99%"
"09.08.2022","2.311,58","2.299,53","2.316,61","2.292,47","","0,55%"
"08.08.2022","2.299,05","2.293,98","2.302,39","2.286,14","","0,20%"
"05.08.2022","2.294,47","2.303,47","2.309,95","2.286,75","","-0,39%"
"04.08.2022","2.303,47","2.265,69","2.306,48","2.264,18","","1,67%"
"03.08.2022","2.265,69","2.266,87","2.276,42","2.257,89","","-0,05%"
"02.08.2022","2.266,87","2.275,86","2.299,89","2.264,62","","-0,37%"
"01.08.2022","2.275,33","2.261,95","2.275,67","2.249,87","","0,74%"
"29.07.2022","2.258,71","2.247,60","2.265,92","2.243,01","","0,48%"
"28.07.2022","2.247,95","2.223,41","2.257,38","2.221,95","","1,12%"
"27.07.2022","2.223,06","2.211,78","2.231,30","2.202,39","","0,51%"
"26.07.2022","2.211,78","2.208,71","2.218,10","2.205,66","","0,13%"
"25.07.2022","2.208,88","2.229,55","2.234,81","2.202,42","","-0,92%"
"22.07.2022","2.229,33","2.210,20","2.233,04","2.206,63","","0,88%"
"21.07.2022","2.209,86","2.185,50","2.214,42","2.167,95","","1,13%"
"20.07.2022","2.185,16","2.201,50","2.208,99","2.179,25","","-0,73%"
"19.07.2022","2.201,33","2.217,18","2.224,02","2.200,59","","-0,70%"
"18.07.2022","2.216,89","2.222,91","2.236,14","2.206,97","","-0,36%"
"15.07.2022","2.224,79","2.242,14","2.248,04","2.213,66","","-0,77%"
"14.07.2022","2.242,08","2.250,62","2.255,03","2.231,19","","-0,37%"
"13.07.2022","2.250,46","2.246,00","2.260,45","2.226,85","","0,15%"
"12.07.2022","2.247,02","2.254,58","2.269,90","2.240,33","","-0,33%"
"11.07.2022","2.254,46","2.255,31","2.273,51","2.248,71","","-0,06%"
"08.07.2022","2.255,79","2.254,27","2.268,21","2.251,95","","0,05%"
"07.07.2022","2.254,62","2.265,53","2.274,25","2.254,51","","-0,48%"
"06.07.2022","2.265,43","2.299,35","2.310,74","2.259,61","","-1,46%"
"05.07.2022","2.298,96","2.326,34","2.344,03","2.297,83","","-1,18%"
"04.07.2022","2.326,34","2.332,96","2.338,29","2.315,65","","-0,26%"
"01.07.2022","2.332,47","2.325,06","2.337,34","2.306,65","","0,31%"
"30.06.2022","2.325,24","2.342,59","2.354,97","2.322,69","","-0,74%"
"29.06.2022","2.342,64","2.342,74","2.358,82","2.332,94","","0,09%"
"28.06.2022","2.340,65","2.347,76","2.350,59","2.334,81","","-0,24%"
"27.06.2022","2.346,31","2.356,15","2.372,90","2.343,40","","-0,36%"
"24.06.2022","2.354,80","2.368,91","2.378,22","2.351,06","","-0,55%"
"23.06.2022","2.367,79","2.379,55","2.392,49","2.364,41","","-0,44%"
"22.06.2022","2.378,30","2.368,51","2.396,66","2.363,65","","0,47%"
"21.06.2022","2.367,14","2.386,94","2.389,33","2.360,85","","-0,79%"
"20.06.2022","2.385,91","2.398,16","2.401,20","2.383,44","","-0,41%"
"17.06.2022","2.395,77","2.404,75","2.410,97","2.384,82","","-0,36%"
"16.06.2022","2.404,37","2.363,95","2.405,59","2.349,52","","1,77%"
"15.06.2022","2.362,60","2.342,70","2.378,91","2.340,19","","0,96%"
"14.06.2022","2.340,21","2.346,38","2.363,11","2.336,02","","-0,23%"
"13.06.2022","2.345,55","2.392,28","2.402,88","2.340,27","","-1,92%"
"10.06.2022","2.391,49","2.346,56","2.399,79","2.329,00","","1,95%"
"09.06.2022","2.345,70","2.328,63","2.348,23","2.317,43","","0,82%"
"08.06.2022","2.326,72","2.321,40","2.331,47","2.313,63","","0,30%"
"07.06.2022","2.319,81","2.316,36","2.332,35","2.312,44","","0,22%"
"06.06.2022","2.314,80","2.330,68","2.337,01","2.312,69","","-0,68%"
"03.06.2022","2.330,67","2.348,82","2.356,35","2.324,84","","-0,71%"
"02.06.2022","2.347,44","2.337,35","2.360,96","2.335,75","","0,49%"
"01.06.2022","2.336,04","2.323,63","2.342,34","2.310,35","","0,58%"
"31.05.2022","2.322,56","2.349,58","2.353,69","2.320,59","","-1,13%"
"30.05.2022","2.349,04","2.360,17","2.368,15","2.345,75","","-0,37%"
"27.05.2022","2.357,84","2.364,02","2.372,43","2.356,50","","-0,23%"
"26.05.2022","2.363,17","2.375,39","2.377,93","2.358,03","","-0,47%"
"25.05.2022","2.374,35","2.394,27","2.395,98","2.366,64","","-0,72%"
"24.05.2022","2.391,60","2.366,22","2.404,48","2.365,92","","1,12%"
"23.05.2022","2.365,13","2.371,88","2.386,10","2.363,73","","-0,19%"
"20.05.2022","2.369,70","2.362,51","2.372,30","2.346,95","","0,34%"
"19.05.2022","2.361,66","2.341,69","2.369,19","2.323,93","","0,91%"
"18.05.2022","2.340,47","2.325,47","2.346,26","2.316,55","","0,72%"
"17.05.2022","2.323,64","2.342,69","2.355,03","2.323,36","","-0,79%"
"16.05.2022","2.342,04","2.341,66","2.351,27","2.313,00","","0,21%"
"13.05.2022","2.337,24","2.376,78","2.379,28","2.335,27","","-1,63%"
"12.05.2022","2.375,88","2.406,67","2.415,36","2.375,58","","-1,26%"
"11.05.2022","2.406,27","2.394,51","2.411,73","2.385,96","","0,54%"
"10.05.2022","2.393,45","2.411,83","2.425,90","2.389,99","","-0,72%"
"09.05.2022","2.410,72","2.431,15","2.435,85","2.401,67","","-0,79%"
"06.05.2022","2.429,87","2.408,91","2.436,51","2.398,26","","0,93%"
"05.05.2022","2.407,53","2.395,56","2.438,86","2.395,36","","0,55%"
"04.05.2022","2.394,43","2.399,45","2.411,26","2.386,21","","-0,14%"
"03.05.2022","2.397,79","2.400,22","2.414,97","2.381,44","","-0,03%"
"02.05.2022","2.398,59","2.435,63","2.441,46","2.393,01","","-1,62%"
"29.04.2022","2.438,06","2.426,18","2.452,41","2.422,20","","0,52%"
"28.04.2022","2.425,45","2.418,00","2.434,92","2.403,67","","0,34%"
"27.04.2022","2.417,23","2.443,82","2.445,69","2.413,87","","-1,06%"
"26.04.2022","2.443,15","2.416,33","2.446,21","2.412,15","","1,14%"
"25.04.2022","2.415,69","2.453,28","2.460,03","2.411,94","","-1,57%"
"22.04.2022","2.454,29","2.454,69","2.470,15","2.446,20","","0,03%"
"21.04.2022","2.453,64","2.447,30","2.459,58","2.419,86","","0,35%"
"20.04.2022","2.444,99","2.460,08","2.462,13","2.430,49","","-0,61%"
"19.04.2022","2.459,93","2.495,70","2.503,20","2.453,55","","-1,44%"
"18.04.2022","2.495,95","2.490,83","2.521,88","2.485,89","","0,24%"
