"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.11.2014","937,08","955,37","956,77","937,16","","-1,88%"
"27.11.2014","955,04","957,90","960,18","948,15","","-0,26%"
"26.11.2014","957,57","962,68","964,28","956,33","","-0,50%"
"25.11.2014","962,36","962,16","967,85","959,02","","0,08%"
"24.11.2014","961,58","970,80","973,70","961,14","","-0,79%"
"21.11.2014","969,22","952,03","972,42","948,56","","1,86%"
"20.11.2014","951,56","942,04","955,99","938,99","","1,05%"
"19.11.2014","941,70","954,86","959,45","937,59","","-1,33%"
"18.11.2014","954,38","953,17","961,93","949,19","","0,16%"
"17.11.2014","952,83","949,37","954,33","942,97","","0,45%"
"14.11.2014","948,55","931,79","953,45","923,31","","1,82%"
"13.11.2014","931,56","934,79","938,40","926,76","","-0,30%"
"12.11.2014","934,37","933,23","937,87","931,03","","0,16%"
"11.11.2014","932,87","926,98","939,30","922,99","","0,68%"
"10.11.2014","926,57","946,78","946,96","923,62","","-1,96%"
"07.11.2014","945,09","922,75","946,32","914,93","","2,48%"
"06.11.2014","922,19","913,38","925,46","911,44","","1,00%"
"05.11.2014","913,03","931,32","931,92","911,58","","-1,92%"
"04.11.2014","930,92","933,71","937,98","929,43","","-0,28%"
"03.11.2014","933,51","938,02","939,56","930,31","","-0,31%"
"31.10.2014","936,45","950,43","954,34","925,74","","-1,42%"
"30.10.2014","949,95","959,61","963,48","948,38","","-0,94%"
"29.10.2014","958,98","964,75","966,43","955,68","","-0,58%"
"28.10.2014","964,53","965,79","969,56","962,60","","-0,10%"
"27.10.2014","965,46","970,98","971,72","964,75","","-0,58%"
"24.10.2014","971,12","974,09","975,80","970,02","","-0,26%"
"23.10.2014","973,70","981,39","985,40","969,69","","-0,75%"
"22.10.2014","981,07","982,03","985,18","979,56","","-0,07%"
"21.10.2014","981,76","974,11","984,97","972,78","","0,81%"
"20.10.2014","973,90","970,45","977,15","967,67","","0,42%"
"17.10.2014","969,80","967,14","971,22","963,79","","0,32%"
"16.10.2014","966,71","967,58","978,93","964,61","","-0,06%"
"15.10.2014","967,30","973,90","975,76","965,39","","-0,65%"
"14.10.2014","973,58","969,02","978,92","968,57","","0,51%"
"13.10.2014","968,64","968,11","976,43","965,82","","0,04%"
"10.10.2014","968,21","964,74","970,64","960,61","","0,39%"
"09.10.2014","964,46","958,97","967,19","957,34","","0,60%"
"08.10.2014","958,69","954,27","964,07","950,26","","0,50%"
"07.10.2014","953,90","953,94","959,88","952,56","","0,03%"
"06.10.2014","953,62","952,18","959,71","945,87","","0,22%"
"03.10.2014","951,51","958,84","959,72","949,96","","-0,74%"
"02.10.2014","958,57","961,70","965,95","956,23","","-0,27%"
"01.10.2014","961,19","956,46","966,53","955,21","","0,53%"
"30.09.2014","956,11","958,49","966,96","954,61","","-0,20%"
"29.09.2014","958,06","961,83","963,97","957,28","","-0,19%"
"26.09.2014","959,92","958,03","965,70","955,16","","0,23%"
"25.09.2014","957,76","952,31","960,54","947,16","","0,61%"
"24.09.2014","951,94","952,27","957,52","949,39","","0,01%"
"23.09.2014","951,83","945,64","958,70","944,91","","0,70%"
"22.09.2014","945,23","948,13","951,53","940,85","","-0,21%"
"19.09.2014","947,23","948,06","952,71","943,57","","-0,05%"
"18.09.2014","947,73","950,79","953,24","944,85","","-0,28%"
"17.09.2014","950,37","953,42","959,41","948,98","","-0,28%"
"16.09.2014","953,06","953,08","959,15","951,44","","0,03%"
"15.09.2014","952,79","946,83","958,36","945,03","","0,49%"
"12.09.2014","948,10","960,12","960,97","947,74","","-1,20%"
"11.09.2014","959,62","967,53","968,64","955,49","","-0,81%"
"10.09.2014","967,49","970,51","972,91","964,36","","-0,26%"
"09.09.2014","970,05","973,40","976,33","965,68","","-0,31%"
"08.09.2014","973,10","980,14","983,10","967,66","","-0,64%"
"05.09.2014","979,33","974,33","982,36","971,72","","0,52%"
"04.09.2014","974,31","965,59","981,95","964,41","","0,98%"
"03.09.2014","964,83","963,53","967,29","959,27","","0,18%"
"02.09.2014","963,14","980,77","981,89","962,33","","-1,77%"
"01.09.2014","980,53","980,09","982,60","976,93","","0,07%"
"29.08.2014","979,88","978,68","980,84","973,76","","0,18%"
"28.08.2014","978,11","972,38","984,20","971,93","","0,63%"
"27.08.2014","971,95","972,89","976,99","970,46","","-0,11%"
"26.08.2014","973,03","967,90","978,80","966,88","","0,57%"
"25.08.2014","967,55","969,18","971,79","965,81","","0,07%"
"22.08.2014","966,92","961,29","968,55","960,98","","0,62%"
"21.08.2014","960,97","974,36","974,73","959,19","","-1,32%"
"20.08.2014","973,80","972,74","977,04","971,33","","0,13%"
"19.08.2014","972,49","971,68","976,79","970,67","","0,11%"
"18.08.2014","971,45","974,16","974,93","968,53","","-0,21%"
"15.08.2014","973,46","982,76","983,60","965,03","","-0,91%"
"14.08.2014","982,44","982,32","986,40","978,55","","0,05%"
"13.08.2014","981,96","979,55","982,95","976,47","","0,30%"
"12.08.2014","978,98","977,53","987,55","976,19","","0,18%"
"11.08.2014","977,20","976,92","979,52","973,85","","0,13%"
"08.08.2014","975,92","982,31","988,84","975,36","","-0,60%"
"07.08.2014","981,85","975,95","983,99","973,51","","0,64%"
"06.08.2014","975,57","963,48","980,93","962,90","","1,31%"
"05.08.2014","963,00","959,77","967,42","959,25","","0,37%"
"04.08.2014","959,47","963,45","965,25","958,98","","-0,39%"
"01.08.2014","963,18","957,98","966,62","955,96","","0,58%"
"31.07.2014","957,65","967,05","968,99","956,77","","-0,93%"
"30.07.2014","966,64","968,68","973,30","965,76","","-0,14%"
"29.07.2014","968,01","970,26","977,02","966,44","","-0,21%"
"28.07.2014","970,01","974,05","975,23","968,73","","-0,31%"
"25.07.2014","973,05","960,34","974,68","957,99","","1,37%"
"24.07.2014","959,90","968,99","969,95","956,35","","-0,90%"
"23.07.2014","968,58","970,02","973,95","967,58","","-0,09%"
"22.07.2014","969,41","970,42","976,54","964,85","","-0,07%"
"21.07.2014","970,09","968,95","975,46","966,11","","0,12%"
"18.07.2014","968,91","975,01","979,81","965,89","","-0,58%"
"17.07.2014","974,57","960,56","978,58","959,05","","1,50%"
"16.07.2014","960,15","953,69","963,91","952,80","","0,74%"
"15.07.2014","953,11","959,51","966,70","952,31","","-0,63%"
"14.07.2014","959,18","983,92","984,79","956,73","","-2,45%"
"11.07.2014","983,25","981,52","985,36","980,08","","0,22%"
"10.07.2014","981,12","973,14","988,70","966,97","","0,86%"
"09.07.2014","972,74","969,15","976,16","967,52","","0,41%"
"08.07.2014","968,75","970,16","974,31","964,67","","-0,11%"
"07.07.2014","969,82","970,79","971,53","964,91","","-0,06%"
"04.07.2014","970,39","969,44","973,75","968,89","","0,14%"
"03.07.2014","969,00","971,35","972,22","960,39","","-0,20%"
"02.07.2014","970,90","969,73","975,78","968,17","","0,17%"
"01.07.2014","969,30","969,36","973,23","967,29","","0,02%"
"30.06.2014","969,11","963,70","970,94","959,55","","0,60%"
"27.06.2014","963,30","967,38","970,48","963,71","","-0,39%"
"26.06.2014","967,08","967,94","970,51","959,62","","-0,04%"
"25.06.2014","967,43","969,00","971,57","963,43","","-0,12%"
"24.06.2014","968,62","968,39","973,66","965,43","","0,06%"
"23.06.2014","968,07","966,99","969,89","963,60","","0,17%"
"20.06.2014","966,40","970,17","972,07","960,08","","-0,35%"
"19.06.2014","969,84","939,87","971,65","938,45","","3,24%"
"18.06.2014","939,44","937,96","940,91","934,27","","0,19%"
"17.06.2014","937,70","936,88","939,55","928,85","","0,11%"
"16.06.2014","936,65","943,31","949,72","936,09","","-0,63%"
"13.06.2014","942,58","939,65","944,28","936,42","","0,35%"
"12.06.2014","939,31","931,87","940,79","930,20","","0,84%"
"11.06.2014","931,47","929,96","934,59","928,58","","0,21%"
"10.06.2014","929,52","921,26","932,43","919,84","","0,94%"
"09.06.2014","920,89","918,15","924,14","917,14","","0,29%"
"06.06.2014","918,20","917,72","921,61","914,21","","0,10%"
"05.06.2014","917,29","914,70","929,40","912,74","","0,33%"
"04.06.2014","914,26","913,49","917,12","913,08","","0,11%"
"03.06.2014","913,26","914,71","917,84","910,54","","-0,12%"
"02.06.2014","914,37","917,47","918,43","910,35","","-0,23%"
"30.05.2014","916,45","923,10","926,40","910,47","","-0,69%"
"29.05.2014","922,81","925,83","927,01","919,17","","-0,28%"
"28.05.2014","925,36","927,72","931,50","923,64","","-0,20%"
"27.05.2014","927,22","947,50","948,44","927,36","","-2,11%"
"26.05.2014","947,20","948,95","950,33","946,54","","-0,06%"
"23.05.2014","947,77","947,75","950,47","944,67","","0,07%"
"22.05.2014","947,14","944,04","953,91","942,99","","0,37%"
"21.05.2014","943,61","944,60","946,26","939,41","","-0,07%"
"20.05.2014","944,24","943,21","947,07","938,28","","0,13%"
"19.05.2014","943,04","943,53","951,60","941,49","","-0,09%"
"16.05.2014","943,92","945,38","946,81","940,39","","-0,11%"
"15.05.2014","944,98","952,42","956,59","943,22","","-0,72%"
"14.05.2014","951,84","944,07","954,38","942,52","","0,90%"
"13.05.2014","943,38","941,95","947,53","937,15","","0,19%"
"12.05.2014","941,56","937,61","947,05","930,23","","0,58%"
"09.05.2014","936,16","931,68","939,61","931,09","","0,54%"
"08.05.2014","931,15","927,19","932,71","919,40","","0,47%"
"07.05.2014","926,83","939,22","944,15","924,62","","-1,26%"
"06.05.2014","938,68","944,25","946,01","936,16","","-0,54%"
"05.05.2014","943,75","937,37","948,26","935,82","","0,77%"
"02.05.2014","936,55","926,00","940,96","923,65","","1,20%"
"01.05.2014","925,44","931,35","932,35","920,99","","-0,59%"
"30.04.2014","930,93","938,22","938,96","927,56","","-0,74%"
"29.04.2014","937,89","936,35","941,53","927,57","","0,22%"
"28.04.2014","935,81","941,95","945,38","932,71","","-0,59%"
"25.04.2014","941,41","934,94","943,48","932,77","","0,76%"
"24.04.2014","934,33","929,26","939,64","917,76","","0,61%"
"23.04.2014","928,71","929,89","932,70","925,77","","-0,07%"
"22.04.2014","929,38","935,00","937,31","926,03","","-0,56%"
"21.04.2014","934,61","937,13","942,15","928,21","","-0,27%"
"18.04.2014","937,11","937,39","938,15","936,15","","0,01%"
"17.04.2014","937,03","942,75","943,58","935,61","","-0,55%"
"16.04.2014","942,25","943,10","944,95","935,39","","-0,03%"
"15.04.2014","942,49","960,61","961,34","935,19","","-1,86%"
"14.04.2014","960,32","952,71","963,72","951,16","","1,17%"
"11.04.2014","949,19","949,71","954,24","945,97","","-0,01%"
"10.04.2014","949,28","946,91","955,39","946,16","","0,31%"
"09.04.2014","946,30","948,61","953,00","942,15","","-0,18%"
"08.04.2014","948,03","944,05","955,16","943,19","","0,48%"
"07.04.2014","943,49","951,09","952,51","942,56","","-0,76%"
"04.04.2014","950,74","937,81","953,94","935,85","","1,42%"
"03.04.2014","937,40","936,85","940,61","931,02","","0,12%"
"02.04.2014","936,30","927,14","941,17","926,82","","1,03%"
"01.04.2014","926,71","932,50","934,18","926,25","","-0,55%"
"31.03.2014","931,88","940,68","944,35","930,57","","-1,02%"
"28.03.2014","941,44","939,78","946,07","934,39","","0,24%"
"27.03.2014","939,23","946,40","948,31","937,65","","-0,71%"
"26.03.2014","945,91","948,36","954,32","941,28","","-0,19%"
"25.03.2014","947,75","945,74","954,78","945,24","","0,25%"
"24.03.2014","945,34","967,48","967,88","944,75","","-2,26%"
"21.03.2014","967,16","963,76","973,48","963,30","","0,41%"
"20.03.2014","963,24","961,09","966,92","958,74","","0,27%"
"19.03.2014","960,67","973,05","976,40","959,27","","-1,21%"
"18.03.2014","972,47","981,90","982,30","970,39","","-0,91%"
"17.03.2014","981,36","993,73","1.001,22","978,25","","-1,16%"
"14.03.2014","992,84","988,04","999,91","985,38","","0,54%"
"13.03.2014","987,48","983,23","992,03","978,26","","0,49%"
"12.03.2014","982,66","974,17","985,89","970,72","","0,99%"
"11.03.2014","973,05","964,95","976,52","964,24","","0,84%"
"10.03.2014","964,91","965,72","969,78","957,22","","-0,09%"
"07.03.2014","965,79","974,90","976,35","958,62","","-0,85%"
"06.03.2014","974,11","973,75","976,66","966,84","","0,04%"
"05.03.2014","973,71","971,30","977,19","970,43","","0,25%"
"04.03.2014","971,24","983,55","985,35","966,91","","-1,22%"
"03.03.2014","983,25","964,61","985,31","962,24","","2,48%"
"28.02.2014","959,41","971,19","973,14","955,76","","-1,15%"
"27.02.2014","970,57","972,31","977,39","967,56","","-0,07%"
"26.02.2014","971,28","975,45","979,22","967,43","","-0,40%"
"25.02.2014","975,20","973,50","977,97","968,52","","0,25%"
"24.02.2014","972,80","965,31","975,21","960,25","","1,04%"
"21.02.2014","962,83","964,39","967,19","959,34","","-0,13%"
"20.02.2014","964,05","955,22","965,99","952,20","","1,02%"
"19.02.2014","954,27","960,61","961,70","952,64","","-0,69%"
"18.02.2014","960,90","969,87","972,28","956,10","","-0,85%"
"17.02.2014","969,13","961,71","970,80","961,47","","0,75%"
"14.02.2014","961,93","952,10","965,41","950,41","","1,14%"
"13.02.2014","951,09","949,84","952,81","941,69","","0,18%"
"12.02.2014","949,42","947,31","954,48","942,15","","0,36%"
"11.02.2014","945,98","934,37","947,71","933,36","","1,31%"
"10.02.2014","933,73","930,73","937,39","928,52","","0,47%"
"07.02.2014","929,33","925,28","934,30","924,24","","0,51%"
"06.02.2014","924,66","929,59","935,85","920,86","","-0,43%"
"05.02.2014","928,66","928,43","940,24","926,70","","0,07%"
"04.02.2014","928,01","929,42","933,28","922,79","","-0,04%"
"03.02.2014","928,38","923,33","937,01","919,83","","0,70%"
"31.01.2014","921,89","917,52","929,42","913,48","","0,53%"
"30.01.2014","917,02","928,35","929,14","911,77","","-1,21%"
"29.01.2014","928,28","919,30","931,87","914,69","","1,16%"
"28.01.2014","917,64","919,48","922,46","913,96","","0,00%"
"27.01.2014","917,64","928,15","933,89","915,86","","-0,96%"
"24.01.2014","926,55","923,22","928,55","918,21","","0,56%"
"23.01.2014","921,37","912,98","925,64","907,86","","0,97%"
"22.01.2014","912,56","915,42","917,52","912,32","","-0,26%"
"21.01.2014","914,96","924,80","927,67","912,91","","-0,98%"
"20.01.2014","924,05","926,46","931,51","922,11","","-0,19%"
"17.01.2014","925,79","912,24","927,69","910,27","","1,51%"
"16.01.2014","912,03","912,65","914,76","907,70","","0,04%"
"15.01.2014","911,71","910,21","914,04","907,51","","0,23%"
"14.01.2014","909,59","916,87","918,66","907,87","","-0,79%"
"13.01.2014","916,84","912,96","918,89","911,21","","0,56%"
"10.01.2014","911,72","902,45","913,84","900,97","","1,01%"
"09.01.2014","902,61","902,93","906,42","900,17","","0,11%"
"08.01.2014","901,66","904,90","906,54","896,61","","-0,37%"
"07.01.2014","904,97","908,26","915,16","899,83","","-0,23%"
"06.01.2014","907,07","910,69","917,35","905,56","","-0,33%"
"03.01.2014","910,08","896,31","912,11","894,10","","1,57%"
"02.01.2014","896,03","876,54","900,42","874,16","","2,23%"
"01.01.2014","876,45","876,51","877,52","875,87","","0,02%"
"31.12.2013","876,24","866,95","881,63","859,36","","1,07%"
"30.12.2013","866,93","881,87","884,79","866,34","","-1,87%"
"27.12.2013","883,46","884,34","885,50","872,58","","-0,09%"
"26.12.2013","884,26","880,70","888,84","878,72","","0,46%"
"25.12.2013","880,22","880,69","882,21","878,85","","0,08%"
"24.12.2013","879,54","875,32","881,58","874,11","","0,56%"
"23.12.2013","874,65","880,19","881,93","872,05","","-0,44%"
"20.12.2013","878,53","871,11","883,11","867,51","","0,95%"
"19.12.2013","870,26","890,11","897,15","869,56","","-2,20%"
"18.12.2013","889,83","893,52","904,70","887,74","","-0,42%"
"17.12.2013","893,59","901,32","906,35","891,75","","-0,82%"
"16.12.2013","900,99","897,11","910,10","890,88","","0,07%"
"13.12.2013","900,37","889,78","902,12","863,92","","0,97%"
"12.12.2013","891,69","907,95","911,96","889,81","","-1,87%"
"11.12.2013","908,72","916,09","917,95","907,30","","-0,86%"
"10.12.2013","916,64","903,30","920,60","899,97","","1,52%"
"09.12.2013","902,88","896,64","905,07","894,03","","0,74%"
"06.12.2013","896,28","896,17","909,38","887,49","","-0,01%"
"05.12.2013","896,39","914,93","915,37","891,76","","-1,97%"
"04.12.2013","914,40","900,70","919,83","891,62","","1,67%"
"03.12.2013","899,42","901,04","905,20","895,06","","-0,06%"
"02.12.2013","900,00","921,83","921,97","899,35","","-2,34%"
"29.11.2013","921,53","914,48","923,08","911,27","","0,83%"
"28.11.2013","913,90","911,29","916,04","909,90","","0,22%"
"27.11.2013","911,93","916,08","922,69","910,89","","-0,35%"
"26.11.2013","915,16","926,62","929,60","914,44","","-0,95%"
"25.11.2013","923,94","917,57","927,06","907,73","","0,79%"
"22.11.2013","916,74","922,13","925,36","916,53","","-0,52%"
"21.11.2013","921,56","925,17","930,91","919,58","","-0,48%"
"20.11.2013","926,04","941,95","942,73","924,66","","-1,64%"
"19.11.2013","941,47","943,48","946,91","939,94","","-0,14%"
"18.11.2013","942,80","956,21","956,79","940,59","","-1,22%"
"15.11.2013","954,43","956,25","959,65","952,35","","-0,14%"
"14.11.2013","955,76","948,20","961,21","947,83","","1,03%"
"13.11.2013","946,01","943,73","953,06","941,90","","0,20%"
"12.11.2013","944,08","956,95","958,63","939,36","","-1,28%"
"11.11.2013","956,34","965,11","965,60","955,65","","-0,77%"
"08.11.2013","963,73","975,03","978,84","960,48","","-1,03%"
"07.11.2013","973,76","975,56","991,92","971,11","","-0,09%"
"06.11.2013","974,67","973,25","977,90","970,57","","0,19%"
"05.11.2013","972,85","972,77","977,68","970,69","","0,02%"
"04.11.2013","972,62","974,99","978,80","971,48","","-0,20%"
"01.11.2013","974,60","974,50","979,82","967,95","","0,09%"
"31.10.2013","973,71","977,51","978,79","969,48","","-0,32%"
"30.10.2013","976,85","977,85","987,47","973,08","","-0,12%"
"29.10.2013","978,00","980,85","987,30","972,96","","-0,27%"
"28.10.2013","980,66","979,65","987,95","975,31","","0,16%"
"25.10.2013","979,10","976,27","981,98","968,72","","0,35%"
"24.10.2013","975,69","967,02","979,36","965,61","","0,87%"
"23.10.2013","967,30","973,21","974,14","965,81","","-0,50%"
"22.10.2013","972,20","962,19","976,06","958,77","","1,08%"
"21.10.2013","961,79","961,81","968,03","959,55","","0,04%"
"18.10.2013","961,45","965,33","968,54","958,04","","-0,34%"
"17.10.2013","964,74","947,09","969,46","939,79","","1,83%"
"16.10.2013","947,42","946,71","952,48","938,65","","0,13%"
"15.10.2013","946,15","939,02","952,66","926,93","","0,84%"
"14.10.2013","938,29","938,83","950,68","935,81","","-0,15%"
"11.10.2013","939,69","951,47","956,23","930,98","","-1,14%"
"10.10.2013","950,51","966,69","969,33","948,43","","-1,54%"
"09.10.2013","965,41","971,71","977,30","958,25","","-0,60%"
"08.10.2013","971,19","973,59","978,77","969,50","","-0,25%"
"07.10.2013","973,60","966,54","979,15","964,08","","0,71%"
"04.10.2013","966,73","966,97","974,04","960,93","","0,06%"
"03.10.2013","966,19","968,45","969,84","957,78","","-0,25%"
"02.10.2013","968,63","951,31","974,06","946,31","","1,89%"
"01.10.2013","950,69","981,73","986,11","948,46","","-3,10%"
"30.09.2013","981,11","990,37","996,36","977,09","","-0,67%"
"27.09.2013","987,73","981,43","992,47","978,41","","0,69%"
"26.09.2013","980,98","986,10","991,47","978,48","","-0,44%"
"25.09.2013","985,32","982,26","989,70","975,37","","0,37%"
"24.09.2013","981,64","979,88","985,24","969,59","","0,25%"
"23.09.2013","979,17","979,52","985,91","971,03","","-0,04%"
"20.09.2013","979,59","1.008,65","1.011,50","979,45","","-2,83%"
"19.09.2013","1.008,08","1.010,18","1.016,74","1.003,88","","-0,14%"
"18.09.2013","1.009,47","980,50","1.012,81","967,74","","3,04%"
"17.09.2013","979,67","985,27","991,68","978,12","","-0,50%"
"16.09.2013","984,55","992,49","998,58","978,08","","-1,30%"
"13.09.2013","997,49","993,35","1.001,42","981,90","","0,43%"
"12.09.2013","993,19","1.026,67","1.027,28","992,86","","-3,17%"
"11.09.2013","1.025,72","1.028,53","1.032,34","1.022,77","","-0,13%"
"10.09.2013","1.027,03","1.046,93","1.049,51","1.023,90","","-1,79%"
"09.09.2013","1.045,71","1.056,34","1.057,49","1.043,81","","-0,91%"
"06.09.2013","1.055,29","1.042,76","1.058,75","1.039,49","","1,30%"
"05.09.2013","1.041,73","1.053,85","1.059,22","1.040,46","","-1,07%"
"04.09.2013","1.053,03","1.072,88","1.074,96","1.048,26","","-1,76%"
"03.09.2013","1.071,92","1.056,99","1.075,35","1.051,16","","1,44%"
"02.09.2013","1.056,68","1.056,33","1.058,31","1.045,07","","0,11%"
"30.08.2013","1.055,50","1.063,76","1.065,79","1.051,69","","-0,64%"
"29.08.2013","1.062,26","1.063,30","1.068,95","1.055,19","","0,05%"
"28.08.2013","1.061,68","1.058,03","1.071,99","1.056,14","","0,47%"
"27.08.2013","1.056,75","1.050,59","1.066,34","1.043,83","","0,63%"
"26.08.2013","1.050,10","1.043,49","1.051,36","1.039,29","","0,62%"
"23.08.2013","1.043,59","1.030,22","1.046,57","1.025,43","","1,36%"
"22.08.2013","1.029,54","1.022,91","1.035,38","1.015,91","","0,63%"
"21.08.2013","1.023,05","1.021,73","1.031,05","1.015,37","","0,16%"
"20.08.2013","1.021,38","1.024,36","1.027,28","1.013,89","","-0,23%"
"19.08.2013","1.023,75","1.031,55","1.037,99","1.020,71","","-0,81%"
"16.08.2013","1.032,10","1.023,26","1.035,09","1.018,29","","0,88%"
"15.08.2013","1.023,11","1.007,02","1.031,32","996,58","","1,58%"
"14.08.2013","1.007,20","996,50","1.008,91","992,55","","1,15%"
"13.08.2013","995,76","1.004,96","1.008,04","995,46","","-0,88%"
"12.08.2013","1.004,58","986,46","1.011,10","985,64","","2,02%"
"09.08.2013","984,71","980,50","986,93","975,42","","0,46%"
"08.08.2013","980,23","965,62","982,09","961,67","","1,56%"
"07.08.2013","965,17","963,47","967,46","957,59","","0,21%"
"06.08.2013","963,13","983,23","985,59","962,55","","-1,98%"
"05.08.2013","982,61","987,83","993,90","979,36","","-0,47%"
"02.08.2013","987,28","990,58","993,67","970,92","","-0,31%"
"01.08.2013","990,38","994,82","1.004,45","989,73","","-0,34%"
"31.07.2013","993,72","1.000,71","1.009,66","983,17","","-0,64%"
"30.07.2013","1.000,08","1.001,06","1.003,54","992,44","","-0,05%"
"29.07.2013","1.000,60","1.005,48","1.007,90","997,14","","-0,33%"
"26.07.2013","1.003,91","1.004,49","1.009,27","989,30","","-0,04%"
"25.07.2013","1.004,29","1.000,99","1.006,69","993,59","","0,33%"
"24.07.2013","1.000,98","1.019,67","1.019,78","996,40","","-1,71%"
"23.07.2013","1.018,44","1.013,04","1.019,55","1.006,94","","0,64%"
"22.07.2013","1.012,01","986,76","1.014,81","986,53","","2,65%"
"19.07.2013","985,88","980,02","988,83","978,75","","0,74%"
"18.07.2013","978,68","972,19","984,78","971,22","","0,76%"
"17.07.2013","971,27","982,37","990,10","970,51","","-1,06%"
"16.07.2013","981,68","981,86","987,02","977,09","","-0,02%"
"15.07.2013","981,84","983,24","991,38","979,11","","-0,08%"
"12.07.2013","982,62","981,56","984,68","972,79","","0,12%"
"11.07.2013","981,48","971,68","989,75","970,03","","0,87%"
"10.07.2013","973,03","977,48","982,59","968,48","","-0,47%"
"09.07.2013","977,62","961,49","979,71","958,75","","1,80%"
"08.07.2013","960,36","955,32","963,85","948,03","","0,74%"
"05.07.2013","953,33","968,24","969,75","941,08","","-1,44%"
"04.07.2013","967,24","962,61","971,25","958,66","","0,48%"
"03.07.2013","962,60","957,35","972,07","954,68","","0,60%"
"02.07.2013","956,86","959,39","970,71","953,59","","-0,20%"
"01.07.2013","958,82","949,17","966,09","942,25","","1,17%"
"28.06.2013","947,69","920,81","949,88","906,20","","3,00%"
"27.06.2013","920,08","942,70","955,63","918,68","","-2,14%"
"26.06.2013","940,22","976,31","977,90","939,07","","-3,63%"
"25.06.2013","975,65","976,84","982,19","971,42","","-0,14%"
"24.06.2013","977,04","990,38","993,33","974,36","","-1,15%"
"21.06.2013","988,38","966,66","990,19","960,22","","2,32%"
"20.06.2013","965,96","1.016,63","1.017,00","965,66","","-4,94%"
"19.06.2013","1.016,17","1.021,65","1.028,21","1.015,26","","-0,46%"
"18.06.2013","1.020,89","1.036,26","1.037,55","1.016,01","","-1,43%"
"17.06.2013","1.035,65","1.041,76","1.044,97","1.034,37","","-0,56%"
"14.06.2013","1.041,50","1.036,49","1.045,34","1.034,99","","0,47%"
"13.06.2013","1.036,64","1.040,97","1.044,48","1.031,07","","-0,37%"
"12.06.2013","1.040,53","1.036,32","1.045,70","1.031,80","","0,56%"
"11.06.2013","1.034,77","1.046,37","1.046,86","1.028,95","","-1,05%"
"10.06.2013","1.045,71","1.048,55","1.051,28","1.041,78","","-0,11%"
"07.06.2013","1.046,82","1.067,63","1.070,80","1.042,68","","-1,87%"
"06.06.2013","1.066,77","1.071,76","1.073,53","1.060,72","","-0,35%"
"05.06.2013","1.070,47","1.069,77","1.077,78","1.067,05","","0,10%"
"04.06.2013","1.069,40","1.079,82","1.082,62","1.063,94","","-0,86%"
"03.06.2013","1.078,64","1.067,72","1.081,72","1.066,86","","1,15%"
"31.05.2013","1.066,38","1.083,46","1.090,19","1.064,90","","-1,54%"
"30.05.2013","1.083,03","1.076,09","1.089,05","1.072,64","","0,69%"
"29.05.2013","1.075,57","1.074,34","1.081,51","1.068,16","","0,20%"
"28.05.2013","1.073,40","1.078,47","1.087,61","1.064,23","","-0,42%"
"27.05.2013","1.077,91","1.071,81","1.080,19","1.069,96","","0,63%"
"24.05.2013","1.071,16","1.071,76","1.071,76","1.071,76","","-0,38%"
"23.05.2013","1.075,23","1.065,35","1.082,90","1.057,82","","1,01%"
"22.05.2013","1.064,44","1.066,40","1.089,20","1.053,69","","-0,10%"
"21.05.2013","1.065,49","1.081,76","1.087,18","1.057,28","","-1,48%"
"20.05.2013","1.081,52","1.057,91","1.085,68","1.043,35","","2,15%"
"17.05.2013","1.058,75","1.075,86","1.081,20","1.056,72","","-1,59%"
"16.05.2013","1.075,88","1.081,65","1.086,14","1.065,21","","-0,41%"
"15.05.2013","1.080,32","1.102,78","1.106,09","1.078,84","","-1,98%"
"14.05.2013","1.102,12","1.101,99","1.110,29","1.096,55","","0,00%"
"13.05.2013","1.102,16","1.115,87","1.116,67","1.099,72","","-1,05%"
"10.05.2013","1.113,89","1.118,21","1.122,11","1.095,44","","-0,32%"
"09.05.2013","1.117,50","1.119,36","1.123,22","1.113,13","","-0,20%"
"08.05.2013","1.119,74","1.110,81","1.121,13","1.103,97","","0,86%"
"07.05.2013","1.110,19","1.123,94","1.125,21","1.101,05","","-1,23%"
"06.05.2013","1.124,00","1.121,09","1.127,79","1.118,37","","0,29%"
"03.05.2013","1.120,79","1.123,14","1.134,11","1.113,74","","-0,18%"
"02.05.2013","1.122,85","1.105,53","1.127,56","1.099,32","","1,59%"
"01.05.2013","1.105,33","1.121,95","1.122,73","1.091,74","","-1,39%"
"30.04.2013","1.120,96","1.127,60","1.131,21","1.110,95","","-0,52%"
"29.04.2013","1.126,78","1.119,82","1.129,82","1.118,17","","0,42%"
"26.04.2013","1.122,07","1.128,12","1.140,51","1.111,61","","-0,50%"
"25.04.2013","1.127,73","1.099,82","1.129,35","1.095,57","","2,60%"
"24.04.2013","1.099,13","1.086,94","1.103,37","1.086,01","","1,18%"
"23.04.2013","1.086,33","1.091,87","1.098,33","1.079,76","","-0,47%"
"22.04.2013","1.091,42","1.074,82","1.103,29","1.074,31","","1,49%"
"19.04.2013","1.075,42","1.065,76","1.090,67","1.061,98","","0,92%"
"18.04.2013","1.065,63","1.056,30","1.075,23","1.029,03","","0,89%"
"17.04.2013","1.056,22","1.038,42","1.067,61","1.036,10","","1,74%"
